id,name,头像,类别,详情页,总点赞,总收藏,总评论,总分享,笔记数量,总互动量,门槛校验结果,收藏点赞比,评论点赞比,博主类型,投放建议
6a1703db00000000060376b1,Un.有你,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320lvfgcvm8005qgku2g0g700mbg9eq8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdzvHzGu34bWPtuvSw0mFnYDHFCdYxPoS22zW0Wp88xw=,0,0,0,0,1,0,总互动不足100,0.0,0.0,普通低价值博主,总互动仅0，流量薄弱，不建议投放
6a1708ca000000003503075d,可可欧美穿搭分享,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320kjm7rqlk005q2cv5cnha9n15r67mo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdzvHzGu34bWPtuvSw0mFnbdJETp57RooTJCRJp9ycLM=,320,317,13,50,1,700,双门槛全部达标,0.991,0.041,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a179ae8000000000803fa25,井井玩,https://sns-avatar-qc.xhscdn.com/avatar/61b30e774fd8210778aa8c70.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdzvHzGu34bWPtuvSw0mFnfYzMP7fuxzDkiQu9DnDAsw=,1711,667,43,119,1,2540,双门槛全部达标,0.39,0.025,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a17b00c0000000007013b46,荔枝只只,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30pu7bi0l6m605om2oq05aigbn27jqa0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdzvHzGu34bWPtuvSw0mFnejT8L2dtwXjAs_8CncHXhs=,657,218,112,251,1,1238,双门槛全部达标,0.332,0.17,普通低价值博主,转化比值一般，性价比偏低
6a17bdc600000000360326b8,音符不高～梨形这样穿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3217jlehana6g5nlpv5ug81jmonnctao?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABdzvHzGu34bWPtuvSw0mFnb8i4DEWG2mjrNasd_NvIJc=,95,97,10,28,1,230,双门槛全部达标,1.021,0.105,普通低价值博主,转化比值一般，性价比偏低
6a1820b9000000000800242e,Heywonc,https://sns-avatar-qc.xhscdn.com/avatar/615b0dc7985e11e33ef53ef6.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABt8qWqSZhj3ST5yff_wWQETPYHpzZ3YLwIf8FirnCyec=,3202,614,69,408,1,4293,双门槛全部达标,0.192,0.022,普通低价值博主,转化比值一般，性价比偏低
6a18348b0000000008032bb5,是CC家的呀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nk4ehvpmm005q75p93doo93k03dtng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABt8qWqSZhj3ST5yff_wWQES7EiYgvDYHkZkBVzs6LGv0=,90,65,13,28,1,196,双门槛全部达标,0.722,0.144,普通低价值博主,转化比值一般，性价比偏低
6a1846c10000000035028b38,十点梨,https://sns-avatar-qc.xhscdn.com/avatar/6425cd513bc14a45a670a26d.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABt8qWqSZhj3ST5yff_wWQEUbJobEoQbwXruJXGInmybc=,1951,1147,53,151,1,3302,双门槛全部达标,0.588,0.027,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a18604500000000350332f1,玖儿的穿搭日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320nfg15i5c0g43cgl3gapkcoc4g83e8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABt8qWqSZhj3ST5yff_wWQEQ5WFewBheIbk6KzOueRKJU=,119,43,4,7,1,173,双门槛全部达标,0.361,0.034,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1901310000000008027949,柚柚叶,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v3h5g0l2g6g5opqikf65imaeeo1nb8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-Wz1W3tm9YDVVs2DOHZzz00=,223,122,1,13,1,359,双门槛全部达标,0.547,0.004,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a190ba7000000000702c09d,是CC家的呀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nk4ehvpmm005q75p93doo93k03dtng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-Ypvzl_F8m6PUzvBC8FISFw=,32,12,7,6,1,57,总互动不足100,0.375,0.219,普通低价值博主,总互动仅57，流量薄弱，不建议投放
6a192a4b0000000008032071,KK教穿搭,https://sns-avatar-qc.xhscdn.com/avatar/seller_69c801a979992c0001258cd4?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-Qj2wNl3Z1OhHHtNhW1A2CM=,2226,969,14,1053,1,4262,双门槛全部达标,0.435,0.006,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1936af0000000035022dde,Pullpo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u3ageelhs0g5pgv5sphosnds9uta80?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-djc3EyWguUIISNJPhWav_I=,166,71,6,80,1,323,双门槛全部达标,0.428,0.036,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a193ee1000000003700e4a8,十一上班穿什么,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31vptv4umjq0g5qfq1t8gg803s77t4qo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-f9w7FibCCGZNv62q-mX3wE=,1499,853,10,50,1,2412,双门槛全部达标,0.569,0.007,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a194e55000000000603580f,蛋花汤蛋炒饭,https://sns-avatar-qc.xhscdn.com/avatar/60666926417dc80001d82e32.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-TOQq1soZ0ofVkdyvTn1GTg=,605,181,7,33,1,826,双门槛全部达标,0.299,0.012,普通低价值博主,转化比值一般，性价比偏低
6a19820600000000380372eb,何穗,https://sns-avatar-qc.xhscdn.com/avatar/64488f257cf83cd837e261d3.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-SVLtaCDPDDa5TULnHlhpfI=,47820,2613,2132,3217,1,55782,双门槛全部达标,0.055,0.045,普通低价值博主,转化比值一般，性价比偏低
6a199d270000000036032604,iamxixi,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nc9ivcfl8105pu0114jjkom3tulsag?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB62lh0QmAeGiMW1tHl_bW-fgqxQa8jW5x_hi9zJ1YnuM=,3534,1052,35,255,1,4876,双门槛全部达标,0.298,0.01,普通低价值博主,转化比值一般，性价比偏低
6a1a53370000000035026b9b,王冰冰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30ukgo2e9la6g5opka3fmblt4r4eo7q8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcshINNxYDdvx_XTc3YuRgzMs=,8559,1309,302,442,1,10612,双门槛全部达标,0.153,0.035,普通低价值博主,转化比值一般，性价比偏低
6a1a61290000000035038ebd,追追别后悔,https://sns-avatar-qc.xhscdn.com/avatar/66ed85eb38f13de3869bcafd.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcsoOGGe27OjWfsYXBaIg1RAU=,3152,1221,97,63,1,4533,双门槛全部达标,0.387,0.031,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1a6dbe0000000035028ac8,ai mei的鱼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tl22vv9mo005nfh18ig8hrdse6m8f8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcsve87lijwG9ceUp6Ha8o9EU=,993,249,25,18,1,1285,双门槛全部达标,0.251,0.025,普通低价值博主,转化比值一般，性价比偏低
6a1ad37a000000000803c636,妍儿穿搭酱🍒,https://sns-avatar-qc.xhscdn.com/avatar/5e401cc9bcad070001e1bd4a.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcspE1bKyeJOMvui07pQf75xE=,798,342,16,43,1,1199,双门槛全部达标,0.429,0.02,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1adf5a00000000360009e2,🐱你看上去很可爱,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31pa21cbai400400qc24s0tnt5cq7fg0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcstvESWIdNPBRzy0Cs0kbRTo=,631,359,43,27,1,1060,双门槛全部达标,0.569,0.068,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1ae9030000000038034527,正在舒入,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321936vjfnu005nff58cg8da9q88iv0o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcstlsVcqfjA0j6DAvxH-azJw=,419,181,18,81,1,699,双门槛全部达标,0.432,0.043,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1afbbf000000003501eab7,Kat🐱,https://sns-avatar-qc.xhscdn.com/avatar/652929b1bab57001111699c9.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=AB-6JpaUxcCHfSFUE7sFRcsuLsQE7k-pG8su7QUfLgexg=,49540,2922,2359,3432,1,58253,双门槛全部达标,0.059,0.048,普通低价值博主,转化比值一般，性价比偏低
6a1bad03000000003601bc92,莉莉吖,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v4lnp892a0g5n5ca1343kkju357k48?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABSltn_9ssAysVFr2_pog0ZRA7sflOWTAG4lNtDMgAvbg=,103,50,9,37,1,199,双门槛全部达标,0.485,0.087,普通低价值博主,转化比值一般，性价比偏低
6a1bcf670000000008025b73,星野兔TuT,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31tntqv5hn20g49ql1rma3v58mqguqvo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABSltn_9ssAysVFr2_pog0ZTkcCQ-Z_w4RiHUVCVOXVL4=,82,21,9,7,1,119,双门槛全部达标,0.256,0.11,普通低价值博主,转化比值一般，性价比偏低
6a1bfef00000000038034149,咕咚椰椰欧美穿搭分享,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320thocreno005q027d93jtkjel4dsi0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABSltn_9ssAysVFr2_pog0Zcpv4a36XTuckLGW4wekywE=,241,206,1,10,1,458,双门槛全部达标,0.855,0.004,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1c30b8000000003601cd8a,鹿先生,https://sns-avatar-qc.xhscdn.com/avatar/607ae2d9a8c58bc64565dcfe.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCUat1hgNz1bFk1mbmjBKBUH1C0ZIrlKHmFcU6Vgw5Hs=,4545,1707,11,154,1,6417,双门槛全部达标,0.376,0.002,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1cba8c0000000008026194,清柠,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31na7vlti6m005ojldu1oc42h0fgj0e0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCUat1hgNz1bFk1mbmjBKBeN5rGpu6fUXH-hv9uUUBQE=,6736,2906,266,500,1,10408,双门槛全部达标,0.431,0.039,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1d350900000000350259ff,sunset,https://sns-avatar-qc.xhscdn.com/avatar/68ece149f212dc1c530baf5a.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCdmnJ4SUptKxjxNR_wdyc9CdGx2CqCBgHNwxP0w46Ac=,4035,296,106,286,1,4723,双门槛全部达标,0.073,0.026,普通低价值博主,转化比值一般，性价比偏低
6a1d49ad0000000036030017,搭搭日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m9lcr2vli005pthmphjjgfopshhht8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCdmnJ4SUptKxjxNR_wdyc-sFIUMPowq8XvqsLeh8S14=,309,169,8,43,1,529,双门槛全部达标,0.547,0.026,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1d8264000000003502774c,Seren.,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u62gqnoiu005q8qrdrdo3q398h4728?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCdmnJ4SUptKxjxNR_wdyc2CIEIdnak7QzFQ6sK5Refw=,4,4,0,0,1,8,总互动不足100,1.0,0.0,普通低价值博主,总互动仅8，流量薄弱，不建议投放
6a1daec00000000021021401,是CC家的呀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nk4ehvpmm005q75p93doo93k03dtng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABCdmnJ4SUptKxjxNR_wdyczkwnkP1f3UlGurAZTQDHmc=,117,71,5,85,1,278,双门槛全部达标,0.607,0.043,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1e265e0000000006030b8b,贰伍壹拾,https://sns-avatar-qc.xhscdn.com/avatar/6266ba2ad4299be64dacb59b.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABEUnMb0K94rO415NeW0VI8DjElKvYH7RIVM2Z3pWU-FE=,546,304,25,111,1,986,双门槛全部达标,0.557,0.046,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1e5623000000003700f043,小羊苏西｜法式基础穿搭,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320khftut68005nc3dsl0ba97qfjr9e0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABEUnMb0K94rO415NeW0VI8HkSnMIuc5t3icgM2bS3vdA=,672,636,8,109,1,1425,双门槛全部达标,0.946,0.012,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1e68fa000000003502d19d,人尹木三-RUNNING MONSOON,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2pua5bvck40005neddbsg98tiji73c40?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABEUnMb0K94rO415NeW0VI8IZeUQnPPdUywK7DOHrtL-s=,358,188,21,74,1,641,双门槛全部达标,0.525,0.059,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1eaff0000000003700e769,i酸辣烫（变美版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31u701rt3io5g4b4lgl88q9ll0rg1uu0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABEUnMb0K94rO415NeW0VI8BFdGpEc345sFA5U3w1FIGE=,525,481,2,81,1,1089,双门槛全部达标,0.916,0.004,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1ec7d800000000380351df,为什么要背小书包,https://sns-avatar-qc.xhscdn.com/avatar/63fbaeeac04ea1143dd09386.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABEUnMb0K94rO415NeW0VI8B6r59uM0kZcAx1TnEvkX10=,4193,1531,129,115,1,5968,双门槛全部达标,0.365,0.031,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1f764000000000360033e3,甄甜甜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31in1etiggu1049rv3j72khva1il39t0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABj3VHdZAnksmQVAasT8Yvt_x6Rexfh1KRdMIC0x-xlCQ=,583,249,28,32,1,892,双门槛全部达标,0.427,0.048,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a1fcfc50000000022028056,Hannah默,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31r9jd7r4mu5g5q88trgcitdi1runsng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABj3VHdZAnksmQVAasT8Yvt93UH5LkMmqqIgw2x4CIEWs=,62,16,2,8,1,88,总互动不足100,0.258,0.032,普通低价值博主,总互动仅88，流量薄弱，不建议投放
6a200943000000003502104c,三木小个子ootd,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31v3tb5jj1m5g5ogog4tgkm45uajms08?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m_pe-2UgB7x63FMZOQ59iCQ=,1481,745,185,125,1,2536,双门槛全部达标,0.503,0.125,普通低价值博主,转化比值一般，性价比偏低
6a200c5d000000003503a8d3,新疆师范大学小拉学长,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3207nm2qblg405p9tpnf1158ktuq1mi0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m7rMBpMbnspFYsz8Y9MRluo=,4244,3836,40,485,1,8605,双门槛全部达标,0.904,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a201744000000003700f34e,无敌の我（黑化版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cbh5fbf0m0049ms0p482krmlcdna5o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-my7yrOOSs8Pvi72OGcpRcSk=,7342,2910,379,179,1,10810,双门槛全部达标,0.396,0.052,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a20336c0000000022014322,叼个奶嘴走四方,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321h7dr507e0g5p3skd843pio25jp9no?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m9J1fJPJTibsTPmydry4GtA=,86,57,2,41,1,186,双门槛全部达标,0.663,0.023,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a203f570000000021008ff0,是CC家的呀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nk4ehvpmm005q75p93doo93k03dtng?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-my3NawA6exC_ImBAd0MtcqM=,261,132,14,157,1,564,双门槛全部达标,0.506,0.054,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a20b4730000000008002504,🌸婲儿老師🧦,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31qvpebg77g6g5ptk5271ocjdorvr968?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m8cxyB9i37XrNKOs6Y92WSo=,2027,426,44,46,1,2543,双门槛全部达标,0.21,0.022,普通低价值博主,转化比值一般，性价比偏低
6a20cc67000000000702877f,悠格悠禾hyggic,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31m0iekcul8005q5ourpm5c3dmqunps8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m5wC09ovJ980HiFyl12uqAY=,9,3,0,6,1,18,总互动不足100,0.333,0.0,普通低价值博主,总互动仅18，流量薄弱，不建议投放
6a20ceb80000000006020f83,芝芝椰奶🥛🦋,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo321snlmblno6g4a0hchdq35kjpckus6g?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-m2Nw-0tc91IhpZscJ6x6LaM=,892,395,6,20,1,1313,双门槛全部达标,0.443,0.007,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a20ea90000000002100a9bd,卫_公子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo322c2gs147e0049pp90q513jm5ou6lb8?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-mw7qb4AibjInl7CdEV0wVKY=,215,152,47,3,1,417,双门槛全部达标,0.707,0.219,普通低价值博主,转化比值一般，性价比偏低
6a20eb3f0000000020039925,云边小绵绵,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320su6kej7e0049anpc9uci8633sidf0?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABma6w5g1GReGUtqqk5Aj-mwCwUVEfsJ7UX5jMhBKzcNc=,801,780,7,148,1,1736,双门槛全部达标,0.974,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a21521800000000360312af,小鱼小妤,https://sns-avatar-qc.xhscdn.com/avatar/5adcb167d1d3b9215e93b3e9.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzgGNxjlWs2g0N-8ypNHIZ_hBZAZcZuU-HsUf4NdN9I4=,10839,3768,93,477,1,15177,双门槛全部达标,0.348,0.009,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a215d8b0000000022028c5b,小梁同学✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo320rrsabnle6g5ok6sbg8c6k6s333reo?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABzgGNxjlWs2g0N-8ypNHIZ5XxnLQO20vFsj_xD0OIpjg=,358,119,39,89,1,605,双门槛全部达标,0.332,0.109,普通低价值博主,转化比值一般，性价比偏低
6a222cf70000000036019879,音符不高～梨形这样穿,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3217jlehana6g5nlpv5ug81jmonnctao?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQR--UYIGb5ica6qvGSWCdC846mFyjbilBJiCC1Vte8c=,68,56,7,13,1,144,双门槛全部达标,0.824,0.103,普通低价值博主,转化比值一般，性价比偏低
6a2279c90000000037037a92,iamxixi,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31nc9ivcfl8105pu0114jjkom3tulsag?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQR--UYIGb5ica6qvGSWCdMG9UA7kYzoSmMPbneplN9E=,15016,6426,177,1137,1,22756,双门槛全部达标,0.428,0.012,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a22800500000000210234ef,马登福叔,https://sns-avatar-qc.xhscdn.com/avatar/60cac178d2c53d000110ca4c.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQR--UYIGb5ica6qvGSWCdK1wL1kYZopK3L3sfj9L9J4=,160,64,8,7,1,239,双门槛全部达标,0.4,0.05,高收藏带货型,优先复投，适合挂车、引导搜索转化，深度年框/独家合作
6a22990c0000000008024ed2,白柚米YOMi,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vnt9scqlq004a51915vnf7p086ia5o?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQR--UYIGb5ica6qvGSWCdDlp4sNB04lm0h0LDQJ3Oy0=,91646,11089,1512,5276,1,109523,双门槛全部达标,0.121,0.016,普通低价值博主,转化比值一般，性价比偏低
6a22d13b0000000020039917,小乔178,https://sns-avatar-qc.xhscdn.com/avatar/624877984db09947b6d5379c.jpg?imageView2/2/w/80/format/jpg,穿搭,https://www.xiaohongshu.com/explore/68a6f57a000000001c034c0a?xsec_token=ABQR--UYIGb5ica6qvGSWCdLmjP_ZCTECzgRYaosmjyvg=,422,240,41,32,1,735,双门槛全部达标,0.569,0.097,普通低价值博主,转化比值一般，性价比偏低
